Game Date,Away Team,Home Team,YRFI_Prob,YRFI🔥,NRFI_Prob,NRFI🔥,Total
2025-04-13,Washington Nationals,Miami Marlins,0.1871666666666666,🔥,0.8128333333333334,🔥🔥🔥🔥🔥,
2025-04-13,Pittsburgh Pirates,Cincinnati Reds,0.19,🔥,0.81,🔥🔥🔥🔥🔥,
2025-04-13,Colorado Rockies,San Diego Padres,0.1339999999999999,🔥,0.8660000000000001,🔥🔥🔥🔥🔥,
2025-04-13,Boston Red Sox,Chicago White Sox,0.155,🔥,0.845,🔥🔥🔥🔥🔥,
2025-04-13,Atlanta Braves,Tampa Bay Rays,0.9333333333333336,🔥🔥🔥🔥🔥,0.06666666666666643,🔥,
2025-04-13,Philadelphia Phillies,St. Louis Cardinals,0.4479761904761905,🔥🔥🔥,0.5520238095238095,🔥🔥🔥,
2025-04-13,Los Angeles Angels,Houston Astros,0.3925,🔥🔥,0.6074999999999999,🔥🔥🔥🔥,
2025-04-13,San Francisco Giants,New York Yankees,0.662,🔥🔥🔥🔥,0.33799999999999997,🔥🔥,
2025-04-13,Detroit Tigers,Minnesota Twins,0.4233333333333333,🔥🔥🔥,0.5766666666666667,🔥🔥🔥,
2025-04-13,Kansas City Royals,Cleveland Guardians,0.365,🔥🔥,0.635,🔥🔥🔥🔥,
2025-04-13,Toronto Blue Jays,Baltimore Orioles,0.36,🔥🔥,0.64,🔥🔥🔥🔥,
2025-04-13,New York Mets,Athletics,0.3849999999999999,🔥🔥,0.6150000000000001,🔥🔥🔥🔥,
2025-04-13,Texas Rangers,Seattle Mariners,0.485,🔥🔥🔥,0.515,🔥🔥🔥,
2025-04-14,San Francisco Giants,Philadelphia Phillies,0.5053333333333334,🔥🔥🔥,0.4946666666666666,🔥🔥🔥,
2025-04-14,New York Mets,Minnesota Twins,0.615,🔥🔥🔥🔥,0.385,🔥🔥,
2025-04-14,Washington Nationals,Pittsburgh Pirates,0.2325,🔥🔥,0.7675,🔥🔥🔥🔥,
2025-04-14,Atlanta Braves,Toronto Blue Jays,0.92,🔥🔥🔥🔥🔥,0.07999999999999996,🔥,
2025-04-14,Colorado Rockies,Los Angeles Dodgers,0.5445238095238095,🔥🔥🔥,0.4554761904761905,🔥🔥🔥,
2025-04-14,Chicago Cubs,San Diego Padres,0.1263333333333333,🔥,0.8736666666666667,🔥🔥🔥🔥🔥,
2025-04-14,Boston Red Sox,Tampa Bay Rays,0.3416666666666667,🔥🔥,0.6583333333333333,🔥🔥🔥🔥,
2025-04-14,Kansas City Royals,New York Yankees,0.525,🔥🔥🔥,0.475,🔥🔥🔥,
2025-04-14,Detroit Tigers,Milwaukee Brewers,0.3275,🔥🔥,0.6725,🔥🔥🔥🔥,
2025-04-14,Houston Astros,St. Louis Cardinals,0.7858333333333333,🔥🔥🔥🔥,0.21416666666666673,🔥🔥,
2025-04-15,Colorado Rockies,Los Angeles Dodgers,0.5445238095238095,🔥🔥🔥,0.4554761904761905,🔥🔥🔥,
2025-04-15,Kansas City Royals,New York Yankees,0.525,🔥🔥🔥,0.475,🔥🔥🔥,
2025-04-15,Cleveland Guardians,Baltimore Orioles,0.18,🔥,0.8200000000000001,🔥🔥🔥🔥🔥,
2025-04-15,Washington Nationals,Pittsburgh Pirates,0.2325,🔥🔥,0.7675,🔥🔥🔥🔥,
2025-04-15,San Francisco Giants,Philadelphia Phillies,0.5053333333333334,🔥🔥🔥,0.4946666666666666,🔥🔥🔥,
2025-04-15,New York Mets,Minnesota Twins,0.615,🔥🔥🔥🔥,0.385,🔥🔥,
2025-04-15,Arizona Diamondbacks,Miami Marlins,0.48,🔥🔥🔥,0.52,🔥🔥🔥,
2025-04-15,Houston Astros,St. Louis Cardinals,0.7858333333333333,🔥🔥🔥🔥,0.21416666666666673,🔥🔥,
2025-04-15,Boston Red Sox,Tampa Bay Rays,0.3416666666666667,🔥🔥,0.6583333333333333,🔥🔥🔥🔥,
2025-04-15,Atlanta Braves,Toronto Blue Jays,0.92,🔥🔥🔥🔥🔥,0.07999999999999996,🔥,
2025-04-15,Los Angeles Angels,Texas Rangers,0.16,🔥,0.84,🔥🔥🔥🔥🔥,
2025-04-15,Seattle Mariners,Cincinnati Reds,0.735,🔥🔥🔥🔥,0.265,🔥🔥,
2025-04-15,Chicago Cubs,San Diego Padres,0.1263333333333333,🔥,0.8736666666666667,🔥🔥🔥🔥🔥,
2025-04-15,Detroit Tigers,Milwaukee Brewers,0.3275,🔥🔥,0.6725,🔥🔥🔥🔥,
2025-04-15,Athletics,Chicago White Sox,0.1766666666666666,🔥,0.8233333333333334,🔥🔥🔥🔥🔥,
2025-04-16,Atlanta Braves,Toronto Blue Jays,0.92,🔥🔥🔥🔥🔥,0.07999999999999996,🔥,
2025-04-16,Washington Nationals,Pittsburgh Pirates,0.2325,🔥🔥,0.7675,🔥🔥🔥🔥,
2025-04-16,Chicago Cubs,San Diego Padres,0.1263333333333333,🔥,0.8736666666666667,🔥🔥🔥🔥🔥,
2025-04-16,Athletics,Chicago White Sox,0.1766666666666666,🔥,0.8233333333333334,🔥🔥🔥🔥🔥,
2025-04-16,Houston Astros,St. Louis Cardinals,0.7858333333333333,🔥🔥🔥🔥,0.21416666666666673,🔥🔥,
2025-04-16,Seattle Mariners,Cincinnati Reds,0.735,🔥🔥🔥🔥,0.265,🔥🔥,
2025-04-16,Colorado Rockies,Los Angeles Dodgers,0.5445238095238095,🔥🔥🔥,0.4554761904761905,🔥🔥🔥,
2025-04-16,Los Angeles Angels,Texas Rangers,0.16,🔥,0.84,🔥🔥🔥🔥🔥,
2025-04-16,New York Mets,Minnesota Twins,0.615,🔥🔥🔥🔥,0.385,🔥🔥,
2025-04-16,Arizona Diamondbacks,Miami Marlins,0.48,🔥🔥🔥,0.52,🔥🔥🔥,
2025-04-16,Cleveland Guardians,Baltimore Orioles,0.18,🔥,0.8200000000000001,🔥🔥🔥🔥🔥,
2025-04-16,San Francisco Giants,Philadelphia Phillies,0.5053333333333334,🔥🔥🔥,0.4946666666666666,🔥🔥🔥,
2025-04-16,Boston Red Sox,Tampa Bay Rays,0.3416666666666667,🔥🔥,0.6583333333333333,🔥🔥🔥🔥,
2025-04-16,Kansas City Royals,New York Yankees,0.525,🔥🔥🔥,0.475,🔥🔥🔥,
2025-04-16,Detroit Tigers,Milwaukee Brewers,0.3275,🔥🔥,0.6725,🔥🔥🔥🔥,
2025-04-17,Seattle Mariners,Cincinnati Reds,0.735,🔥🔥🔥🔥,0.265,🔥🔥,
2025-04-17,St. Louis Cardinals,New York Mets,0.2806666666666667,🔥🔥,0.7193333333333334,🔥🔥🔥🔥,
2025-04-17,Arizona Diamondbacks,Miami Marlins,0.48,🔥🔥🔥,0.52,🔥🔥🔥,
2025-04-17,Los Angeles Angels,Texas Rangers,0.16,🔥,0.84,🔥🔥🔥🔥🔥,
2025-04-17,Washington Nationals,Pittsburgh Pirates,0.2325,🔥🔥,0.7675,🔥🔥🔥🔥,
2025-04-17,New York Yankees,Tampa Bay Rays,0.37,🔥🔥,0.63,🔥🔥🔥🔥,
2025-04-17,Kansas City Royals,Detroit Tigers,0.5575,🔥🔥🔥,0.4425,🔥🔥🔥,
2025-04-17,Athletics,Chicago White Sox,0.1766666666666666,🔥,0.8233333333333334,🔥🔥🔥🔥🔥,
2025-04-17,Cleveland Guardians,Baltimore Orioles,0.18,🔥,0.8200000000000001,🔥🔥🔥🔥🔥,
2025-04-17,San Francisco Giants,Philadelphia Phillies,0.5053333333333334,🔥🔥🔥,0.4946666666666666,🔥🔥🔥,
2025-04-18,Los Angeles Dodgers,Texas Rangers,0.19,🔥,0.81,🔥🔥🔥🔥🔥,
2025-04-18,Minnesota Twins,Atlanta Braves,0.3833333333333333,🔥🔥,0.6166666666666667,🔥🔥🔥🔥,
2025-04-18,San Francisco Giants,Los Angeles Angels,0.2716666666666666,🔥🔥,0.7283333333333334,🔥🔥🔥🔥,
2025-04-18,New York Yankees,Tampa Bay Rays,0.37,🔥🔥,0.63,🔥🔥🔥🔥,
2025-04-18,Arizona Diamondbacks,Chicago Cubs,0.5831666666666667,🔥🔥🔥,0.4168333333333333,🔥🔥🔥,
2025-04-18,Chicago White Sox,Boston Red Sox,0.445,🔥🔥🔥,0.5549999999999999,🔥🔥🔥,
2025-04-18,Athletics,Milwaukee Brewers,0.4531666666666666,🔥🔥🔥,0.5468333333333334,🔥🔥🔥,
2025-04-18,Kansas City Royals,Detroit Tigers,0.5575,🔥🔥🔥,0.4425,🔥🔥🔥,
2025-04-18,San Diego Padres,Houston Astros,0.3,🔥🔥,0.7,🔥🔥🔥🔥,
2025-04-18,Miami Marlins,Philadelphia Phillies,0.5903333333333334,🔥🔥🔥,0.4096666666666666,🔥🔥🔥,
2025-04-18,St. Louis Cardinals,New York Mets,0.2806666666666667,🔥🔥,0.7193333333333334,🔥🔥🔥🔥,
2025-04-18,Cleveland Guardians,Pittsburgh Pirates,0.2708333333333333,🔥🔥,0.7291666666666667,🔥🔥🔥🔥,
2025-04-18,Washington Nationals,Colorado Rockies,0.3511666666666667,🔥🔥,0.6488333333333334,🔥🔥🔥🔥,
2025-04-18,Seattle Mariners,Toronto Blue Jays,0.83,🔥🔥🔥🔥🔥,0.17000000000000004,🔥,
2025-04-18,Cincinnati Reds,Baltimore Orioles,0.1,🔥,0.9,🔥🔥🔥🔥🔥,
2025-04-19,San Diego Padres,Houston Astros,0.3,🔥🔥,0.7,🔥🔥🔥🔥,8.0
2025-04-19,Cleveland Guardians,Pittsburgh Pirates,0.2708333333333333,🔥🔥,0.7291666666666667,🔥🔥🔥🔥,8.0
2025-04-19,Washington Nationals,Colorado Rockies,0.3511666666666667,🔥🔥,0.6488333333333334,🔥🔥🔥🔥,9.0
2025-04-19,Kansas City Royals,Detroit Tigers,0.5575,🔥🔥🔥,0.4425,🔥🔥🔥,8.0
2025-04-19,Miami Marlins,Philadelphia Phillies,0.5903333333333334,🔥🔥🔥,0.4096666666666666,🔥🔥🔥,10.0
2025-04-19,Athletics,Milwaukee Brewers,0.4531666666666666,🔥🔥🔥,0.5468333333333334,🔥🔥🔥,
2025-04-19,Seattle Mariners,Toronto Blue Jays,0.83,🔥🔥🔥🔥🔥,0.17000000000000004,🔥,8.0
2025-04-19,Minnesota Twins,Atlanta Braves,0.3833333333333333,🔥🔥,0.6166666666666667,🔥🔥🔥🔥,7.5
2025-04-19,New York Yankees,Tampa Bay Rays,0.37,🔥🔥,0.63,🔥🔥🔥🔥,9.5
2025-04-19,San Francisco Giants,Los Angeles Angels,0.2716666666666666,🔥🔥,0.7283333333333334,🔥🔥🔥🔥,8.5
2025-04-19,Chicago White Sox,Boston Red Sox,0.445,🔥🔥🔥,0.5549999999999999,🔥🔥🔥,9.0
2025-04-19,Cincinnati Reds,Baltimore Orioles,0.1,🔥,0.9,🔥🔥🔥🔥🔥,9.0
2025-04-19,Arizona Diamondbacks,Chicago Cubs,0.5831666666666667,🔥🔥🔥,0.4168333333333333,🔥🔥🔥,7.5
2025-04-19,St. Louis Cardinals,New York Mets,0.2806666666666667,🔥🔥,0.7193333333333334,🔥🔥🔥🔥,8.5
2025-04-19,Los Angeles Dodgers,Texas Rangers,0.19,🔥,0.81,🔥🔥🔥🔥🔥,8.5
2025-04-20,Miami Marlins,Philadelphia Phillies,0.5903333333333334,🔥🔥🔥,0.4096666666666666,🔥🔥🔥,
2025-04-20,Cincinnati Reds,Baltimore Orioles,0.1,🔥,0.9,🔥🔥🔥🔥🔥,
2025-04-20,Seattle Mariners,Toronto Blue Jays,0.83,🔥🔥🔥🔥🔥,0.17000000000000004,🔥,
2025-04-20,Minnesota Twins,Atlanta Braves,0.3833333333333333,🔥🔥,0.6166666666666667,🔥🔥🔥🔥,
2025-04-20,New York Yankees,Tampa Bay Rays,0.37,🔥🔥,0.63,🔥🔥🔥🔥,
2025-04-20,Washington Nationals,Colorado Rockies,0.3511666666666667,🔥🔥,0.6488333333333334,🔥🔥🔥🔥,
2025-04-20,San Francisco Giants,Los Angeles Angels,0.2716666666666666,🔥🔥,0.7283333333333334,🔥🔥🔥🔥,
2025-04-20,San Diego Padres,Houston Astros,0.3,🔥🔥,0.7,🔥🔥🔥🔥,
2025-04-20,Cleveland Guardians,Pittsburgh Pirates,0.2708333333333333,🔥🔥,0.7291666666666667,🔥🔥🔥🔥,
2025-04-20,Arizona Diamondbacks,Chicago Cubs,0.5831666666666667,🔥🔥🔥,0.4168333333333333,🔥🔥🔥,
2025-04-20,Kansas City Royals,Detroit Tigers,0.5575,🔥🔥🔥,0.4425,🔥🔥🔥,
2025-04-20,Los Angeles Dodgers,Texas Rangers,0.19,🔥,0.81,🔥🔥🔥🔥🔥,
2025-04-20,Chicago White Sox,Boston Red Sox,0.445,🔥🔥🔥,0.5549999999999999,🔥🔥🔥,
2025-04-20,Athletics,Milwaukee Brewers,0.4531666666666666,🔥🔥🔥,0.5468333333333334,🔥🔥🔥,
2025-04-20,St. Louis Cardinals,New York Mets,0.2806666666666667,🔥🔥,0.7193333333333334,🔥🔥🔥🔥,
2025-04-21,Cincinnati Reds,Miami Marlins,0.1588333333333333,🔥,0.8411666666666667,🔥🔥🔥🔥🔥,
2025-04-21,Milwaukee Brewers,San Francisco Giants,0.125,🔥,0.875,🔥🔥🔥🔥🔥,
2025-04-21,Chicago White Sox,Boston Red Sox,0.445,🔥🔥🔥,0.5549999999999999,🔥🔥🔥,
2025-04-21,Toronto Blue Jays,Houston Astros,0.1583333333333333,🔥,0.8416666666666667,🔥🔥🔥🔥🔥,
2025-04-21,Philadelphia Phillies,New York Mets,0.2591666666666666,🔥🔥,0.7408333333333335,🔥🔥🔥🔥,
2025-04-21,San Diego Padres,Detroit Tigers,0.3375,🔥🔥,0.6625,🔥🔥🔥🔥,
2025-04-21,New York Yankees,Cleveland Guardians,0.1866666666666666,🔥,0.8133333333333335,🔥🔥🔥🔥🔥,
2025-04-21,St. Louis Cardinals,Atlanta Braves,0.3116666666666667,🔥🔥,0.6883333333333332,🔥🔥🔥🔥,
2025-04-22,Baltimore Orioles,Washington Nationals,0.7816666666666666,🔥🔥🔥🔥,0.21833333333333338,🔥🔥,
2025-04-22,Chicago White Sox,Minnesota Twins,0.51,🔥🔥🔥,0.49,🔥🔥🔥,
2025-04-22,St. Louis Cardinals,Atlanta Braves,0.3116666666666667,🔥🔥,0.6883333333333332,🔥🔥🔥🔥,
2025-04-22,New York Yankees,Cleveland Guardians,0.1866666666666666,🔥,0.8133333333333335,🔥🔥🔥🔥🔥,
2025-04-22,Texas Rangers,Athletics,0.2533333333333333,🔥🔥,0.7466666666666667,🔥🔥🔥🔥,
2025-04-22,Philadelphia Phillies,New York Mets,0.2591666666666666,🔥🔥,0.7408333333333335,🔥🔥🔥🔥,
2025-04-22,San Diego Padres,Detroit Tigers,0.3375,🔥🔥,0.6625,🔥🔥🔥🔥,
2025-04-22,Milwaukee Brewers,San Francisco Giants,0.125,🔥,0.875,🔥🔥🔥🔥🔥,
2025-04-22,Tampa Bay Rays,Arizona Diamondbacks,0.01,🔥,0.99,🔥🔥🔥🔥🔥,
2025-04-22,Cincinnati Reds,Miami Marlins,0.1588333333333333,🔥,0.8411666666666667,🔥🔥🔥🔥🔥,
2025-04-22,Los Angeles Dodgers,Chicago Cubs,0.5545,🔥🔥🔥,0.4455,🔥🔥🔥,
2025-04-22,Colorado Rockies,Kansas City Royals,0.4325,🔥🔥🔥,0.5675,🔥🔥🔥,
2025-04-22,Seattle Mariners,Boston Red Sox,0.68,🔥🔥🔥🔥,0.31999999999999995,🔥🔥,
2025-04-22,Toronto Blue Jays,Houston Astros,0.1583333333333333,🔥,0.8416666666666667,🔥🔥🔥🔥🔥,
2025-04-22,Pittsburgh Pirates,Los Angeles Angels,0.1471666666666666,🔥,0.8528333333333333,🔥🔥🔥🔥🔥,
2025-04-23,New York Yankees,Cleveland Guardians,0.1866666666666666,🔥,0.8133333333333335,🔥🔥🔥🔥🔥,
2025-04-23,Philadelphia Phillies,New York Mets,0.2591666666666666,🔥🔥,0.7408333333333335,🔥🔥🔥🔥,
2025-04-23,Los Angeles Dodgers,Chicago Cubs,0.5545,🔥🔥🔥,0.4455,🔥🔥🔥,
2025-04-23,Texas Rangers,Athletics,0.2533333333333333,🔥🔥,0.7466666666666667,🔥🔥🔥🔥,
2025-04-23,Tampa Bay Rays,Arizona Diamondbacks,0.01,🔥,0.99,🔥🔥🔥🔥🔥,
2025-04-23,Colorado Rockies,Kansas City Royals,0.4325,🔥🔥🔥,0.5675,🔥🔥🔥,
2025-04-23,Milwaukee Brewers,San Francisco Giants,0.125,🔥,0.875,🔥🔥🔥🔥🔥,
2025-04-23,Pittsburgh Pirates,Los Angeles Angels,0.1471666666666666,🔥,0.8528333333333333,🔥🔥🔥🔥🔥,
2025-04-23,San Diego Padres,Detroit Tigers,0.3375,🔥🔥,0.6625,🔥🔥🔥🔥,
2025-04-23,Toronto Blue Jays,Houston Astros,0.1583333333333333,🔥,0.8416666666666667,🔥🔥🔥🔥🔥,
2025-04-23,St. Louis Cardinals,Atlanta Braves,0.3116666666666667,🔥🔥,0.6883333333333332,🔥🔥🔥🔥,
2025-04-23,Seattle Mariners,Boston Red Sox,0.68,🔥🔥🔥🔥,0.31999999999999995,🔥🔥,
2025-04-23,Baltimore Orioles,Washington Nationals,0.7816666666666666,🔥🔥🔥🔥,0.21833333333333338,🔥🔥,
2025-04-23,Chicago White Sox,Minnesota Twins,0.51,🔥🔥🔥,0.49,🔥🔥🔥,
2025-04-23,Cincinnati Reds,Miami Marlins,0.1588333333333333,🔥,0.8411666666666667,🔥🔥🔥🔥🔥,
2025-04-24,Milwaukee Brewers,San Francisco Giants,0.125,🔥,0.875,🔥🔥🔥🔥🔥,
2025-04-24,Colorado Rockies,Kansas City Royals,0.4325,🔥🔥🔥,0.5675,🔥🔥🔥,
2025-04-24,Texas Rangers,Athletics,0.2533333333333333,🔥🔥,0.7466666666666667,🔥🔥🔥🔥,
2025-04-24,Baltimore Orioles,Washington Nationals,0.7816666666666666,🔥🔥🔥🔥,0.21833333333333338,🔥🔥,
2025-04-24,Seattle Mariners,Boston Red Sox,0.68,🔥🔥🔥🔥,0.31999999999999995,🔥🔥,
2025-04-24,Pittsburgh Pirates,Los Angeles Angels,0.1471666666666666,🔥,0.8528333333333333,🔥🔥🔥🔥🔥,
2025-04-24,Tampa Bay Rays,Arizona Diamondbacks,0.01,🔥,0.99,🔥🔥🔥🔥🔥,
2025-04-24,Chicago White Sox,Minnesota Twins,0.51,🔥🔥🔥,0.49,🔥🔥🔥,
